session_id,starttime,adult,ambiguous,assessor,cannot_judge,navigational,no_wp,non_english,quote_question,text
trec-2010-44,2,false,false,14,false,false,false,false,false,animated penguin pics 
trec-2010-45,1,false,false,14,false,false,false,false,false,continental drifting
trec-2010-45,2,false,false,14,false,false,false,false,false,plate tectonics 
trec-2010-46,1,false,false,14,false,false,false,false,false,inuyasha
trec-2010-46,2,false,false,14,false,false,false,false,false,inuyasha games 
trec-2010-47,1,false,true,14,false,false,false,false,false,pink floyd the wall
trec-2010-47,2,false,false,14,false,false,false,false,false,pink floyd the wall movie 
trec-2010-48,1,false,false,14,false,false,false,false,false,facial flushing and high blood pressure
trec-2010-48,2,false,false,14,false,false,false,false,false,facial flushing 
trec-2010-49,1,false,false,14,false,false,false,false,false,buy used car parts online
trec-2010-49,2,false,false,14,false,false,false,false,false,junk yard 
trec-2010-50,1,false,false,14,false,false,false,false,false,tornadoes
trec-2010-50,2,false,false,14,false,false,false,false,false,forecasting tornadoes 
trec-2010-51,1,false,false,14,false,false,false,false,false,solar panels
trec-2010-51,2,false,false,14,false,false,false,false,false,solar panels nano-technology 
trec-2010-52,1,false,false,14,false,false,false,false,false,purpose driven life warren
trec-2010-52,2,false,false,14,false,false,false,false,false,obama mccain debate 
trec-2010-53,1,false,false,14,false,false,false,false,false,gps receivers
trec-2010-53,2,false,false,14,false,false,false,false,false,digital cameras gps 
trec-2010-54,1,false,false,14,false,false,false,false,false,adopting a dog
trec-2010-54,2,false,false,14,false,false,false,false,false,humane society 
trec-2010-55,1,false,false,14,false,false,false,false,false,bobcat tractor
trec-2010-55,2,false,false,14,false,false,false,false,false,bobcat tractor attachment 
trec-2010-56,1,false,false,14,false,false,false,false,false,hunting
trec-2010-56,2,false,false,14,false,false,false,false,false,hunting arizona  
trec-2010-57,1,false,false,14,false,false,false,false,false,how to build a fence
trec-2010-57,2,false,false,14,false,false,false,false,false,how to build a chain link fence 
trec-2010-58,1,false,false,14,false,false,false,false,false,workplace diversity
trec-2010-58,2,false,false,14,false,false,false,false,false,diversity training 
trec-2010-59,1,false,false,14,false,false,false,false,false,ocd beckham
trec-2010-59,2,false,false,14,false,false,false,false,false,ocd famous sufferers 
trec-2010-60,1,false,false,14,false,false,false,false,false,getting organized office
trec-2010-60,2,false,false,14,false,false,false,false,false,container store 
trec-2010-61,1,false,false,14,false,false,false,false,false,us map
trec-2010-61,2,false,false,14,false,false,false,false,false,us map states and capitals 
trec-2010-62,1,false,false,14,false,false,false,false,false,diabetes education posters
trec-2010-62,2,false,false,14,false,false,false,false,false,nih diabetes 
trec-2010-63,1,false,false,14,false,false,false,false,false,poker vegas
trec-2010-63,2,false,false,14,false,false,false,false,false,poker atlantic city 
trec-2010-64,1,false,false,14,false,false,false,false,false,pampered chef
trec-2010-64,2,false,false,14,false,false,true,false,false,hosting pampered chef 
trec-2010-65,1,false,true,14,false,false,false,false,false,the secret garden
trec-2010-65,2,false,true,14,false,false,false,false,false,biography burnett 
trec-2010-66,1,false,false,14,false,false,false,false,false,vldl levels
trec-2010-66,2,false,false,14,false,false,false,false,false,difference vldl ldl hdl 
trec-2010-67,1,false,false,14,false,false,false,false,false,martin aircraft
trec-2010-67,2,false,true,14,false,false,false,false,false,b57 
trec-2010-68,1,false,false,14,false,false,false,false,false,diabetes education
trec-2010-68,2,false,false,14,false,false,false,false,false,diabetes educator 
trec-2010-69,1,false,false,14,false,false,true,false,false,high heart rate blood pressure cholesterol
trec-2010-69,2,false,false,14,false,false,true,false,false,high heart rate 
trec-2010-70,1,false,false,14,false,false,false,false,false,dinosaurs pics
trec-2010-70,2,false,false,14,false,false,false,false,false,dinosaurs 
trec-2010-71,1,false,false,14,false,false,false,false,false,mitchell college athletics
trec-2010-71,2,false,false,14,false,false,false,false,false,mitchell college admissions 
trec-2010-72,1,false,true,14,false,false,false,false,false,the secret garden
trec-2010-72,2,false,true,14,false,false,false,false,false,the secret garden adaptations 
trec-2010-73,1,false,false,14,false,false,true,false,false,wedding budget calculator
trec-2010-73,2,false,false,14,false,false,false,false,false,inexpensive wedding 
trec-2010-74,1,false,true,14,false,false,false,false,false,tsa
trec-2010-74,2,false,false,14,false,false,false,false,false,air travel information 
trec-2010-75,1,false,false,14,false,false,true,false,false,michworks
trec-2010-75,2,false,false,14,false,false,false,false,false,jobs michigan 
trec-2010-76,1,false,false,14,false,false,false,false,false,indexed annuity
trec-2010-76,2,false,false,14,false,false,false,false,false,indexed annuity pros and cons 
trec-2010-77,1,false,false,14,false,false,false,false,false,to be or not to be
trec-2010-77,2,false,false,14,false,false,false,false,false,shakespeare quotes plays 
trec-2010-78,1,false,false,14,false,false,false,false,false,windows defender reports software problems
trec-2010-78,2,false,false,14,false,false,false,false,false,windows defender problems 
trec-2010-79,1,false,false,14,false,false,false,false,false,printable maps
trec-2010-79,2,false,false,14,false,false,false,false,false,atlas 
trec-2010-80,1,false,false,14,false,false,false,false,false,courses on designing web sites
trec-2010-80,2,false,false,14,false,false,false,false,false,website design 
trec-2010-81,1,false,false,14,false,false,false,false,false,becoming dj
trec-2010-81,2,false,false,14,false,false,false,false,false,dj jobs 
trec-2010-82,1,false,false,15,false,false,true,false,false,wilson antenna
trec-2010-82,2,false,false,15,false,false,true,false,false,wilson antenna cb 
trec-2010-83,1,false,false,15,false,false,false,false,false,history crossword
trec-2010-83,2,false,false,15,false,false,false,false,false,history word searches 
trec-2010-84,1,false,false,15,false,false,false,false,false,discovery channel stores
trec-2010-84,2,false,false,15,false,false,false,false,false,science toys for kids 
trec-2010-85,1,false,false,15,false,false,false,false,false,dog heat
trec-2010-85,2,false,false,15,false,false,false,false,false,dog heat breeding 
trec-2010-86,1,false,false,15,false,false,false,false,false,student at mitchell college
trec-2010-86,2,false,false,15,false,false,false,false,false,mitchell college 
trec-2010-87,1,false,false,15,false,false,false,false,false,president of the united states email
trec-2010-87,2,false,false,15,false,false,false,false,false,president of the united states contact 
trec-2010-88,1,false,false,15,false,false,false,false,false,rick warren
trec-2010-88,2,false,false,15,false,false,false,false,false,rick warren debate 
trec-2010-89,1,false,false,15,false,false,false,false,false,continental plates
trec-2010-89,2,false,false,15,false,false,false,false,false,continental drift 
trec-2010-90,1,false,false,15,false,true,true,false,false,safeyouth.org
trec-2010-90,2,false,false,15,false,false,false,false,false,teen dating violence 
trec-2010-91,1,false,false,15,false,false,false,false,false,hughes internet
trec-2010-91,2,false,false,15,false,false,false,false,false,satellite internet providers 
trec-2010-92,1,false,false,15,false,false,false,false,false,us political map
trec-2010-92,2,false,false,15,false,false,false,false,false,us geographic map 
trec-2010-93,1,false,false,15,false,false,false,false,false,hunting trips in arizona
trec-2010-93,2,false,false,15,false,false,false,false,false,hunting regulations in arizona 
trec-2010-94,1,false,false,15,false,false,false,false,false,disneyland hotel
trec-2010-94,2,false,false,15,false,false,false,false,false,disneyland hotel reviews 
trec-2010-95,1,false,false,15,false,false,false,false,false,indexed annuity pros cons
trec-2010-95,2,false,false,15,false,false,false,false,false,indexed annuity rating 
trec-2010-96,1,false,false,15,false,false,false,false,false,american standard toilet
trec-2010-96,2,false,false,15,false,false,false,false,false,toilet 
trec-2010-97,1,false,false,15,false,false,false,false,false,kiwi fruit
trec-2010-97,2,false,false,15,false,false,true,false,false,grow kiwi tree 
trec-2010-98,1,false,false,15,false,false,false,false,false,star trek
trec-2010-98,2,false,false,15,false,false,false,false,false,star trek voyager 
trec-2010-99,1,false,false,15,false,false,false,false,false,buy volvo semi trucks
trec-2010-99,2,false,false,15,false,false,true,false,false,reviews xc90 
trec-2011-10,16:35:23.109658,false,false,15,false,false,false,false,false,crisis intervention
trec-2011-10,16:36:05.552282,false,false,15,false,false,false,false,false,crisis intervention prlsofessiona
trec-2011-10,16:37:34.567431,false,false,15,false,false,false,false,false,crisis intervention professional services
trec-2011-10,16:39:12.104300,false,false,15,false,false,false,false,false,crisis intervention services
trec-2011-11,09:35:04.302370,false,false,15,false,false,true,false,false,hawaii real estate family resale OR foreclosure
trec-2011-11,09:38:54.212194,false,false,15,false,false,true,false,false,hawaii real estate family resale OR foreclosure news
trec-2011-11,09:42:07.399568,false,false,15,false,false,true,false,false,hawaii real estate family resale value house OR condo news
trec-2011-11,09:43:03.098397,false,false,15,false,false,true,false,false,hawaii real estate average resale value house OR condo news
trec-2011-12,13:24:47.381726,false,false,15,false,false,false,false,false,taylor manor hospital
trec-2011-12,13:26:16.604766,false,false,15,false,false,false,false,false,taylor manor hospital map
trec-2011-12,13:28:59.578541,false,false,15,false,false,false,false,false,taylor manor maryland
trec-2011-12,13:29:52.463904,false,false,15,false,true,false,false,false,taylorhealth location
trec-2011-13,09:50:15.777755,false,false,15,false,false,false,false,false,employ warrant officer
trec-2011-13,09:50:34.215656,false,false,15,false,false,false,false,false,employ warrant officer military services
trec-2011-13,09:51:02.473180,false,false,15,false,false,false,false,false,salary of warrant officer
trec-2011-13,09:51:47.096539,false,false,15,false,false,false,false,false,job of warrant officer
trec-2011-14,10:46:05.158118,false,false,15,false,false,false,false,false,training   management
trec-2011-14,10:46:37.209861,false,false,15,false,false,false,false,true,training   management   hotels?
trec-2011-14,10:46:56.912063,false,false,15,false,false,false,false,true,training   management    benefits?
trec-2011-14,10:47:28.092084,false,false,15,false,false,false,false,true,why   training   management    benefits?
trec-2011-14,10:48:56.390340,false,false,15,false,false,false,false,true,why  management studies   benefits?
trec-2011-14,10:49:08.950982,false,false,15,false,false,false,false,true,why  management studies  benefits?
trec-2011-14,10:49:43.584430,false,false,15,false,false,false,false,true,qualifications   management degree?
trec-2011-14,10:50:47.665963,false,false,15,false,false,false,false,true,degree    hotel management?
trec-2011-15,10:12:39.906593,false,false,15,false,false,false,false,false,hardees
trec-2011-15,10:14:54.324432,false,false,15,false,false,false,false,false,hardees locations
trec-2011-15,10:16:16.026856,false,false,15,false,false,false,false,false,hardees affiliates
trec-2011-16,16:41:52.139635,false,false,15,false,false,false,false,false,hardees
trec-2011-16,16:44:42.827678,false,false,15,false,false,false,false,false,hardees corporate offices
trec-2011-17,10:22:41.233975,false,false,15,false,false,false,false,false,berkley insurance
trec-2011-17,10:23:14.342218,false,false,15,false,true,false,false,false,berkley insurance about us
trec-2011-17,10:24:26.046853,false,false,15,false,true,false,false,false,"""berkley insurance"" ""about us"""
trec-2011-18,08:54:28.938923,false,false,15,false,false,false,false,false,earthquake data
trec-2011-18,08:55:20.045069,false,false,15,false,false,false,false,false,earthquake incidence worldwide
trec-2011-18,08:56:05.985841,false,false,15,false,false,false,false,false,earthquake mapping
trec-2011-19,16:57:50.206538,false,false,15,false,false,false,false,false,Iwo Jima facts
trec-2011-19,16:58:26.222262,false,false,15,false,false,false,false,false,Iwo Jima island  facts
trec-2011-19,16:59:57.554381,false,false,15,false,false,false,false,false,Iwo Jima travel
trec-2011-20,15:07:51.492099,false,false,15,false,false,false,false,false,dooney bourke look alike purses
trec-2011-20,15:10:22.819955,false,false,15,false,false,false,false,false,pictures of dooney bourke look alike purses
trec-2011-20,15:26:02.731142,false,false,15,false,false,false,false,false, dooney bourke purses
trec-2011-21,11:40:55.102966,false,false,15,false,false,false,false,false,dooney and bourke imitations
trec-2011-21,11:41:38.987211,false,false,15,false,false,false,false,false,dooney and bourke replicas
trec-2011-21,11:44:11.343606,false,false,15,false,false,false,false,false,dooney and bourke replicas makers
trec-2011-22,20:04:25.653270,false,false,15,false,false,false,false,false,shoulder joint pain
trec-2011-22,20:05:21.894910,false,true,15,false,false,false,false,false,shoulder joint pain nhs
trec-2011-23,15:00:05.350201,false,false,15,false,false,true,false,false,History of DSEC
trec-2011-23,15:02:06.116331,false,false,15,false,false,true,false,false,History of dupont science essay contest
trec-2011-24,09:34:22.430136,false,false,15,false,false,true,false,false,DuPont Science Essay Contest
trec-2011-24,09:35:57.822991,false,false,15,false,false,true,false,false,DuPont Science Essay Contest History
trec-2011-24,09:36:52.462860,false,false,15,false,false,true,false,true,What is the DuPont Science Essay Contest?
trec-2011-24,09:38:16.623396,false,false,15,false,false,true,false,true,When was the DSEC created?
trec-2011-25,10:15:33.363641,false,false,15,false,false,true,false,false,collagen vascular disease causes symptoms treatments effects
trec-2011-25,10:18:01.517681,false,false,15,false,false,true,false,false,CVD causes symptoms treatments
trec-2011-25,10:18:37.157642,false,false,15,false,false,true,false,false,collagen vascular disease causes symptoms treatments
trec-2011-26,09:31:24.096166,false,false,15,false,false,false,false,false,lake murray
trec-2011-26,09:34:50.578906,false,false,15,false,false,false,false,false,lake murray fishing
trec-2011-26,09:35:34.962493,false,false,15,false,false,false,false,false,lake murray largest fish
trec-2011-27,09:29:54.965561,false,false,15,false,false,false,false,false,define: menorraghia
trec-2011-27,09:30:58.176279,false,false,15,false,false,false,false,false,heavy periods operation
trec-2011-28,17:05:25.779989,false,false,16,false,false,false,false,true,"""Nicknames"" what are"
trec-2011-28,17:08:35.206323,false,false,16,false,false,false,false,false,"derivation of ""nickname"""
trec-2011-28,17:10:12.767222,false,false,16,false,false,false,false,false,"thesaurus ""nickname"""
trec-2011-29,10:13:52.490362,false,true,16,false,false,true,false,false,Charles Basil
trec-2011-29,10:15:01.011848,false,true,16,false,false,true,false,false,"""Charles Basil"""
trec-2011-29,10:15:28.769316,false,true,16,false,false,true,false,false,Basil family
trec-2011-30,08:42:27.634297,false,true,16,false,false,true,false,false,Charles Basil biography
trec-2011-30,08:43:47.092208,false,true,16,false,false,true,false,false,Charles Basil acomplishments
trec-2011-30,08:44:39.845611,false,true,16,false,false,true,false,false,Basil  Charles 
trec-2011-31,15:34:30.685518,false,false,16,false,false,false,false,false,Greenland highschool new hampshire
trec-2011-31,15:36:19.418747,false,false,16,false,false,true,false,false,Greenland high school
trec-2011-32,09:56:25.663008,false,false,16,false,false,true,false,false,"""greenland high school"" new hampshire"
trec-2011-32,10:02:22.484859,false,false,16,false,false,true,false,false,greenland high school new hampshire
trec-2011-32,10:04:46.277221,false,false,16,false,false,true,false,false,"""greenland high school"""
trec-2011-33,15:25:23.500676,false,false,16,false,false,false,false,false,join job corp
trec-2011-33,15:27:04.225288,false,false,16,false,false,false,false,false,join job corps
trec-2011-34,09:47:17.168371,false,false,16,false,false,false,false,false,legal system
trec-2011-34,09:47:47.206727,false,true,16,false,false,true,false,false,zhaopei
trec-2011-34,09:48:44.914620,false,false,16,false,false,false,false,false,fee of advice
trec-2011-34,09:49:13.431196,false,false,16,false,false,false,false,false,type lawyer advice
trec-2011-35,15:04:07.195298,false,false,16,false,false,true,false,false,"""skagit valley herald"""
trec-2011-35,15:07:49.184893,false,false,16,false,true,true,false,false,skagitvalleyherald.com
trec-2011-35,15:08:14.533636,false,false,16,false,true,true,false,false,www.skagitvalleyherald.com
trec-2011-35,15:09:22.433424,false,false,16,false,false,true,false,false,"""skagit valley herald"" created"
trec-2011-35,15:09:59.853540,false,false,16,false,false,true,false,false,"""skagit valley herald"" founded"
trec-2011-35,15:10:37.871391,false,false,16,false,false,true,false,false,"""skagit valley herald"" circulation"
trec-2011-35,15:12:05.284140,false,false,16,false,false,false,false,false,"""skagit valley"" demographics"
trec-2011-35,15:13:13.887712,false,false,16,false,false,false,false,false,"""skagit county"""
trec-2011-35,15:15:54.826430,false,false,16,false,false,false,false,false,"""skagit valley"" noted"
trec-2011-35,15:16:38.784257,false,false,16,false,false,false,false,false,"""skagit valley"" history"
trec-2011-36,09:53:32.968219,false,false,16,false,false,false,false,false,black powder ammunition
trec-2011-36,10:06:46.877314,false,false,16,false,false,false,false,false,wikipedia black powder
trec-2011-36,10:09:38.005407,false,false,16,false,false,false,false,false,black powder inventor
trec-2011-37,14:11:04.790062,false,false,16,false,false,false,false,false,black powder ammunition wiki
trec-2011-37,14:12:32.345945,false,false,16,false,false,false,false,false,gun powder wiki
trec-2011-37,14:16:52.568837,false,false,16,false,false,false,false,false,inventor of gunpowder
trec-2011-37,14:21:34.008036,false,false,16,false,false,false,false,false,usage of gunpowder
trec-2011-37,14:22:30.930353,false,false,16,false,false,false,false,false,history of gunpowder use
trec-2011-38,10:08:34.657004,false,false,16,false,false,false,false,false,spain weather system
trec-2011-38,10:09:14.429850,false,false,16,false,false,false,false,false,spain weather system annual
trec-2011-38,10:10:34.275456,false,false,16,false,false,false,false,false,spain annual rainfall temperature
trec-2011-39,08:56:52.296460,false,false,16,false,false,false,false,false,Houston community college about
trec-2011-39,09:00:22.612194,false,false,16,false,false,false,false,false,Houston community college location
trec-2011-40,18:21:39.043280,false,false,16,false,false,false,false,false,houston community college location
trec-2011-40,18:24:00.736303,false,false,16,false,false,false,false,false,houston community college associated high schools?
trec-2011-40,18:24:55.062947,false,false,16,false,false,false,false,false,houston community college curriculum
trec-2011-41,09:53:28.334567,false,false,16,false,false,false,false,false,Jay-Z production company
trec-2011-41,09:56:12.495534,false,false,16,false,false,false,false,false,Jay-Z marry
trec-2011-41,09:56:34.324419,false,false,16,false,false,false,false,false,Jay-Z albums
trec-2011-42,15:42:16.254964,false,false,16,false,false,true,false,false,Iraqi defector Curveball details
trec-2011-42,15:43:27.239196,false,false,16,false,false,true,false,false,Curveball wiki
trec-2011-43,10:14:44.972946,false,false,16,false,false,false,false,false,IMG
trec-2011-43,10:15:39.561294,false,false,16,false,false,false,false,false,international management group
trec-2011-43,10:17:02.910305,false,false,16,false,false,false,false,false,vijay singh img
trec-2011-44,14:33:25.845317,false,false,16,false,false,false,false,false,Merrill lynch Cheif exec
trec-2011-44,14:36:33.367833,false,false,16,false,false,false,false,false,Merrill lynch
trec-2011-44,14:37:18.230230,false,false,16,false,false,false,false,false,Merrill lynch headquarters
trec-2011-45,10:00:11.338102,false,false,16,false,false,false,false,false,merrill lynch background
trec-2011-45,10:02:34.829658,false,false,16,false,false,false,false,false,merrill lynch CEO HQ
trec-2011-45,10:03:25.354167,false,false,16,false,false,false,false,false,merrill lynch location
trec-2011-45,10:04:46.995917,false,false,16,false,false,false,false,false,merrill lynch location headquarters
trec-2011-45,10:06:14.530928,false,false,16,false,false,false,false,false,merrill lynch alternative name 
trec-2011-46,08:34:16.733079,false,false,16,false,false,false,false,false,first partial face transplant
trec-2011-46,08:38:35.599314,false,false,16,false,false,false,false,false,isabelle dinoire criticisms
trec-2011-46,08:39:27.806925,false,false,16,false,false,false,false,false,isabelle dinoire ethics
trec-2011-47,09:18:40.692657,false,false,16,false,false,false,false,false,AMT
trec-2011-47,09:19:08.833988,false,false,16,false,false,false,false,false,AMT and Tax
trec-2011-47,09:21:27.917195,false,false,16,false,false,false,false,false,AMT and Tax and congress
trec-2011-48,08:11:05.345877,false,false,16,false,false,false,false,false,Irving Berlin birthplace
trec-2011-48,08:12:25.212521,false,false,16,false,false,false,false,false,Irving Berlin list of songs
trec-2011-48,08:13:40.839306,false,false,16,false,false,false,false,false,Irving Berlin complete list of songs
trec-2011-48,08:15:05.021725,false,false,16,false,false,false,false,false,complete list of songs of Irving Berlin
trec-2011-49,15:31:05.106957,false,false,16,false,false,false,false,false,cunard cruise lines
trec-2011-49,15:33:51.697030,false,false,16,false,false,false,false,false,carnival uk
trec-2011-49,15:34:49.846739,false,false,16,false,false,false,false,false,cunard cruise lines director
trec-2011-49,15:35:52.180345,false,false,16,false,false,false,false,false,cunard cruise lines managing director
trec-2011-50,15:27:16.944433,false,true,16,false,false,false,false,false,harry potter and the goblet of fire
trec-2011-50,15:37:32.458193,false,false,16,false,false,false,false,false,harry potter and the goblet of fire book
trec-2011-50,15:39:19.613259,false,false,16,false,false,false,false,false,harry potter and the goblet of fire book translations
trec-2011-50,15:40:44.085671,false,false,16,false,false,false,false,false,harry potter and the goblet of fire translations languages
trec-2011-51,03:27:13.343229,false,false,16,false,false,false,false,false,"""jasper fforde"" chronology"
trec-2011-51,03:29:12.670605,false,false,16,false,false,false,false,false,"""jasper fforde"" questions answers contents"
trec-2011-51,03:30:15.538669,false,false,16,false,false,false,false,false,"""jasper fforde"" ""thursday next"" site"
trec-2011-52,16:59:31.494867,false,false,16,false,false,false,false,false,founder Guinness Brewery
trec-2011-52,17:01:10.091946,false,false,16,false,false,true,false,false,Guinnes Brewmaster 2006
trec-2011-52,17:01:38.422634,false,false,16,false,false,true,false,false,Guinness Brewmaster 2006
trec-2011-52,17:02:11.499019,false,false,16,false,false,false,false,false,Guinness 2006
trec-2011-52,17:02:48.389373,false,false,16,false,false,false,false,false,alcohol percent Guinnes
trec-2011-53,09:36:16.786039,false,false,16,false,false,false,false,false,Guinness brewery established
trec-2011-53,09:37:05.271521,false,false,16,false,false,true,false,false,Guinness brewmaster 2006
trec-2011-53,09:38:34.191562,false,false,16,false,false,true,false,false,"""Guinness brewmaster""  2006"
trec-2011-53,09:40:14.379920,false,false,16,false,false,false,false,false,Guinness sales per day Ireland
trec-2011-53,09:40:58.739494,false,false,16,false,false,false,false,false,Guinness sale of pints per day Ireland
trec-2011-53,09:41:42.698870,false,false,16,false,false,false,false,false,percent of alcohol by volume in Guinness 
trec-2011-53,09:42:18.103378,false,false,16,false,false,false,false,false,stout breweries  uk
trec-2011-54,08:27:55.664537,false,false,16,false,false,false,false,false,hybrid vehicle sales usa
trec-2011-54,08:29:09.497045,false,false,16,false,false,false,false,false,first ever hybrid car
trec-2011-54,08:30:21.963645,false,false,16,false,false,false,false,false,percentage sales of hybrid vehicles in 2004 usa
trec-2011-54,08:31:20.674005,false,false,16,false,false,false,false,false,hybrid vehicle sales as percentage in 2004 usa
trec-2011-55,15:45:00.348206,false,false,16,false,false,false,false,false,American girl dolls
trec-2011-55,15:46:48.941529,false,true,16,false,false,false,false,false,New York American Girl dolls price
trec-2011-55,15:47:46.773419,false,true,16,false,false,false,false,false,New York American Girl dolls cost
trec-2011-55,15:48:13.597863,false,false,16,false,false,false,false,false,American Girl dolls cost $
trec-2011-55,15:49:04.849042,false,false,16,false,false,false,false,false,American Girl doll retail price
trec-2011-55,15:49:27.832463,false,false,16,false,false,false,false,false,American Girl doll wiki
trec-2011-55,15:50:44.225989,false,false,16,false,false,false,false,false,American Girl wiki
trec-2011-56,14:39:17.029837,false,false,16,false,false,false,false,false,chanel company
trec-2011-56,14:42:31.430884,false,false,16,false,false,false,false,false,chanel museum exhibition clothing
trec-2011-56,14:45:37.126320,false,false,16,false,false,false,false,false,chanel president
trec-2011-56,14:47:00.440872,false,false,16,false,false,false,false,false,chanel clothes award ceremonies women
trec-2011-56,14:49:33.127425,false,false,16,false,false,false,false,false,chanel top fragrance
trec-2011-56,14:50:17.614746,false,false,16,false,false,false,false,false,chanel top fragrance in the world
trec-2011-57,20:55:16.756673,false,false,16,false,false,false,false,false,2005 presidential election in Egypt
trec-2011-57,20:58:11.911339,false,false,16,false,false,false,false,false,"2005 presidential election in Egypt, forgery"
trec-2011-57,20:59:22.239770,false,false,16,false,false,false,false,false,"2005 presidential election, Egypt, poster cost"
trec-2011-58,15:18:15.550565,false,false,16,false,false,false,false,false,"""2005 world snooker championships"""
trec-2011-58,15:19:04.938659,false,false,16,false,false,false,false,false,"""2005 world snooker championship"""
trec-2011-58,15:20:43.315080,false,false,16,false,false,false,false,false,"2005 ""world snooker"" championship"
trec-2011-58,15:23:05.043639,false,false,16,false,false,false,false,false,"""world snooker"" ""tournaments annually"""
trec-2011-58,15:23:28.584630,false,false,16,false,false,false,false,false,"""world snooker"" tournaments"
trec-2011-58,15:24:58.611379,false,false,16,false,false,false,false,false,"""world snooker"" ""reigning superstar"""
trec-2011-58,15:25:16.313358,false,false,16,false,false,false,false,false,"""snooker"" ""reigning superstar"""
trec-2011-59,13:11:45.451991,false,false,17,false,false,false,false,false,marsupials ecology behaviur
trec-2011-59,13:13:13.954359,false,false,17,false,false,false,false,false,marsupials cartoon
trec-2011-59,13:13:48.646833,false,false,17,false,false,false,false,false,tasmanian tiger
trec-2011-60,08:59:29.871682,false,false,17,false,false,false,false,true,where do marsupials keep their young
trec-2011-60,09:00:19.687486,false,false,17,false,false,false,false,false,non-extinct marsupials
trec-2011-60,09:01:14.972617,false,false,17,false,false,false,false,false,"""non-extinct"" marsupials"
trec-2011-60,09:02:44.156458,false,false,17,false,false,false,false,false,marsupials
trec-2011-60,09:03:35.257783,false,false,17,false,false,false,false,false,largest meat eating marsupial
trec-2011-60,09:04:24.898710,false,false,17,false,false,false,false,false,marsupial outside australia
trec-2011-60,09:05:54.656400,false,false,17,false,false,false,false,false,marsupial manure
trec-2011-60,09:06:17.453802,false,false,17,false,false,false,false,false,"""marsupial manure"""
trec-2011-60,09:07:18.021378,false,false,17,false,false,false,false,false,marsupial cartoon character
trec-2011-61,16:26:58.015064,false,false,17,false,false,false,false,false,alan greenspan
trec-2011-61,16:29:15.430840,false,false,17,false,false,false,false,false,longest serving Federal Reserve Chairman
trec-2011-62,19:00:21.271028,false,false,17,false,false,false,false,false,History of FISA
trec-2011-62,19:08:08.543623,false,false,17,false,false,false,false,false,FISA wiretap applications
trec-2011-62,19:09:10.836204,false,false,17,false,false,false,false,false,FISA judges serving term
trec-2011-63,10:22:18.354536,false,false,17,false,false,false,false,false,FISA
trec-2011-63,10:23:45.954158,false,false,17,false,false,false,false,false,judges on fisa court
trec-2011-63,10:24:23.987867,false,false,17,false,false,false,false,false,1990 FISA wiretap applications
trec-2011-63,10:25:52.080185,false,false,17,false,false,false,false,false,judges FISA court
trec-2011-63,10:26:12.130313,false,false,17,false,false,false,false,false,judges FISA court 2005
trec-2011-64,10:07:41.923511,false,false,17,false,false,false,false,false,australia wine export data
trec-2011-64,10:09:47.899968,false,false,17,false,false,false,false,false,australia wine export to United States
trec-2011-64,10:10:56.358431,false,false,17,false,false,false,false,false,australia female winemaker
trec-2011-65,17:24:39.470539,false,false,17,false,false,false,false,false,Australian wine Yellowtail
trec-2011-65,17:25:14.056127,false,false,17,false,false,false,false,false,Australian female winemakers
trec-2011-65,17:25:51.197408,false,false,17,false,false,false,false,false,Australia female wine makers
trec-2011-65,17:26:17.365210,false,false,17,false,false,false,false,false,Australia wine
trec-2011-66,11:22:14.479876,false,false,17,false,false,false,false,false,Australian wine award 2011
trec-2011-66,11:24:59.823882,false,false,17,false,false,false,false,false,Shiraz predominant grape Australia
trec-2011-66,11:25:58.157239,false,false,17,false,false,false,false,false,Australia wine export to US
trec-2011-66,11:27:17.909873,false,false,17,false,false,false,false,false,Yellowtail wine Australia
trec-2011-66,11:30:17.576203,false,false,17,false,false,false,false,false,female winemakers Australia
trec-2011-66,11:30:47.708799,false,true,17,true,true,false,false,false,female winemakers site:.com.au
trec-2011-67,17:27:12.484465,false,false,17,false,false,false,false,false,joseph steffen
trec-2011-67,17:27:29.271969,false,false,17,false,false,false,false,false,"""joseph steffen"""
trec-2011-67,17:28:01.200763,false,false,17,false,false,false,false,false,"""joseph steffen"" wikipedia"
trec-2011-68,10:51:15.932510,false,false,17,false,true,false,false,false,jack nicholson imdb
trec-2011-68,10:52:39.833814,false,false,17,false,false,false,false,false,jack nicholson co stars
trec-2011-68,10:53:13.934386,false,false,17,false,false,false,false,false,jack nicholson  and his co stars
trec-2011-68,10:54:44.038412,false,false,17,false,false,false,false,false,co stars of jack nicholson
trec-2011-68,10:55:15.747078,false,false,17,false,false,false,false,false,jack nicholson
trec-2011-69,17:14:07.431380,false,true,17,false,false,false,false,false,"""space sounds like"" astronauts"
trec-2011-69,17:15:41.151877,false,true,17,false,false,false,false,false,"""space sound like"" astronauts"
trec-2011-70,20:21:46.272409,false,true,17,false,false,false,false,false,frequency hematology report
trec-2011-70,20:22:12.307366,false,true,17,false,false,false,false,false,frequency hematology report body chemistry
trec-2011-71,18:07:46.040660,false,false,17,false,false,false,false,false,"""pest control"" how to"
trec-2011-71,18:09:31.107991,false,false,17,false,false,false,false,false,"""pest control"" courses"
trec-2011-71,18:11:16.938927,false,false,17,false,false,false,false,false,"""pest control"" manual ""how-to"""
